"LANGUAGE","日本語",""
"ZMD_NAME","Zoning Adjuster",""
"ZMD_DESC","道路幅が8m＆24mで、ゾーニングの隙間を空けずに敷設可能です。道路とゾーニングに出来る隙間も調整が可能です。",""
"ZMD_PNL_DIS","ゾーニングを無効化",""
"ZMD_PNL_FOR","ゾーニングを強制",""
"ZMD_PNL_DIS_TIP","道路敷設時にゾーニングを無効化(後からゾーニングの追加・変更も可能)",""
"ZMD_PNL_POZ","古い道路を優先",""
"ZMD_PNL_POZ_TIP","新しい道路のゾーニングは、古い道路のゾーニングを上書きしない",""
"ZMD_PNL_PNZ","新しい道路の優先",""
"ZMD_PNL_PNZ_TIP","古い道路のゾーニングは、新しい道路のゾーニングを上書きしない",""
"ZMD_PNL_PVZ","優先順位なし",""
"ZMD_PNL_PVZ_TIP","ゲームのデフォルト動作",""
"ZMD_PNL_SBK","ゾーニングのセットバック",""
"ZMD_PNL_SBK_TIP","道路とゾーニングの間にセットバックを追加",""
"ZMD_PNL_DEP","ゾーニングの列数",""
"ZMD_PNL_DEP_TIP","ゾーニングにあるセルの列数を設定 (道路から外側に向かっての列数)",""
"ZMD_OPT_KEY","キーバインド",""
"ZMD_OPT_ZOK","ゾーニングオフセットのキーバインド",""
"ZMD_OPT_SHO","パネルの表示オプション",""
"ZMD_OPT_SOR","道路タブが開いているときは、自動的にゾーニングツールを表示",""
"ZMD_OPT_SPB","従来のパネルボタンを表示",""
"ZMD_OPT_POS","パネルとボタンの位置",""
"ZMD_OPT_RPP","パネルの位置をリセット",""
"ZMD_OPT_RBP","ボタンの位置をリセット",""
"ZMD_SHIFT","Shift",""
"ZMD_CTRL","Control",""
"ZMD_ALT","Alt",""
"TRN_CHOICE","言語設定",""
"LANGUAGE_GAME","システム言語を使用",""
"KEY_KEY","ゾーニングツールのホットキー",""
"PRESS_ANY_KEY","何かキーを押してください",""
"NOTE_CLOSE","閉じる",""
"NOTE_DONTSHOWAGAIN","次回から非表示",""
"MES_PAGE","詳細は、MODがあるSteamのワークショップを確認してください",""
"UNABLE_TO_OPERATE","正常にMODが起動できないため、動作をシャットダウンしました","Warning message letting the user know that the mod can't work."
"HARMONY_ERROR","Zoning Adjusterは、必要なHarmony2 MODのパッチ動作を完了できません","Warning message that a patching problem was detected, and the mod can't operate."
"HARMONY_PROBLEM_CAUSES","エラーが起きる原因として、考えられるのは以下の通りです","Header for list of possible causes of Harmony errors."
"HARMONY_NOT_INSTALLED","依存関係にある、必要なHarmony2 MODがインストールされていません","Possible cause of Harmony error - Harmony not installed."
"HARMONY_MOD_ERROR","古いMODや壊れたMODが、Harmony2 MODの動作を妨げています","Possible cause of Harmony error - a broken mod (not this one) can cause things to stop working."
"HARMONY_MOD_CONFLICT","競合する他のMODが、Harmony2のパッチを重複して適用しようとしています。","Possible cause of Harmony error - two mods trying to patch the same thing at once."
"CONFLICT_DETECTED","MODの競合が検出されました！","Warning message that a mod conflict was detected."
"CONFLICTING_MODS","競合するMOD:","Part of the mod conflict warning notification - header for the list of conflicting mods."
"ZMD_ERR_CON1","Zoning Adjusterを動作させるには、これらのMODを削除してください",""
"ZMD_100_0","任意で道路のゾーニングを追加・リセット・削除可能な、新しいゾーニングツール",""
"ZMD_100_1","ゾーニングツールのオプション： 道路からゾーニングのセットバックが可能",""
"ZMD_100_2","ゾーニングツールのオプション： 道路の敷設順序によるゾーニングの優先順位（新しい道路のゾーニングが、既にある道路のゾーニングを上書きしません）",""
"ZMD_102_0","新しい道路のゾーニングを優先するオプションを追加",""
"ZMD_110_0","新規に作成されたゾーンブロックは、作成時の優先順位（新旧ある道路のどれを優先するかなど）を記憶し、変更しても優先順位が維持されます",""
"ZMD_110_1","注意 1: これは新規に作成された、ゾーンブロックにのみ適用されます",""
"ZMD_110_2","注意 2: 競合する設定（例えば古い設定を優先した新しい道路と、新しい設定を優先した古い道路が隣接する場合）は、矛盾した結果に繋がります",""
"ZMD_111_0","ツールボタンが移動可能になりました (クリック&ドラッグで移動)",""
"ZMD_111_1","ゲーム終了時にボタンとパネルの位置を保存します",""
"ZMD_120_0","道路メニューの表示時は、設定パネルのデフォルトを表示/非表示に変更するオプションを追加",""
"ZMD_120_1","全ての自動ゾーニングを無効化するために、「ゾーニングの無効化」オプションを追加（Zoning Adjusterツールを使用して、手動で再びゾーニングを適用可能）",""
"ZMD_120_2","ゾーニングが無い道路（高速道路など）に、敷設時にゾーニングを追加する「強制的なゾーニング」オプションを追加しました",""
"ZMD_120_3","片面ゾーニングの切り替えオプションを追加 (Zoning Adjusterツールでクリックする際、Altキーを押したままにする)",""
"ZMD_120_4","ゾーニングを内側へのセットバックを許可（ゾーニングを道路側に移動）",""
"ZMD_120_5","ゾーニングツールのホットキーを追加 (デフォルト： Alt+Z)",""
"ZMD_130_0","調整可能なゾーンの列数を追加",""
"ZMD_140_0","パネルボタンを無効にするオプションを追加(Unified UIのボタンは常に利用可能)",""
"ZMD_155_0","ゲームバージョン1.15との互換性 (Plazas & Promenades)",""
